date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS
2022-09-03,TikTok Ads,Video,SaaS,UAE,49625.10458216877,1597.1955275659875,0.03218523247485285,1.8900000000000001,3018.6995470997167,52.54441019568803,57.45044117647059,11476.294174912538,3.8017344872690777
2022-07-08,TikTok Ads,Shopping,Healthcare,India,105745.93425154452,3912.288866894703,0.03699706182167056,0.34,1330.178214744199,277.18462451256755,4.7988888888888885,42459.95603173072,31.920501750132793
2022-12-30,Meta Ads,Shopping,Healthcare,USA,46864.62700415095,819.9398068311614,0.017495920894847552,1.0799999999999998,885.5349913776543,56.198121591798696,15.757377049180329,15480.776788404151,17.48183520599251
2022-12-02,Meta Ads,Search,EdTech,Germany,121758.37501576521,2957.8987882796487,0.024293185482285398,1.25,3697.3734853495607,90.96807539221969,40.64473684210526,22880.520136736297,6.188317254775008
2022-03-26,Google Ads,Video,EdTech,Germany,132487.83397788942,7299.385584238868,0.055094761270359706,2.38,17372.537690488505,237.51065194982723,73.14424657534246,65731.95139116985,3.783670098304533
2022-01-17,TikTok Ads,Search,SaaS,Canada,101875.53110983441,6509.6242267803555,0.06389781879774621,1.1600000000000001,7551.164103065214,213.05505313508874,35.44231404958678,43264.755090885476,5.7295477227575
2022-06-14,Google Ads,Video,EdTech,USA,35765.67080593445,1043.527734525354,0.029176797499131643,0.8499999999999999,886.9985743465508,36.381494145866924,24.38048780487805,10504.916849169822,11.843217286914765
2022-02-05,Meta Ads,Video,SaaS,India,140576.79297891184,5608.193823397589,0.03989416534946052,1.0399999999999998,5832.521576333492,160.37212311524544,36.368674698795175,29672.417335691047,5.0874080699662105
2022-09-07,TikTok Ads,Display,Fintech,USA,156145.1491954825,9774.32245835878,0.06259766959601179,1.4000000000000001,13684.051441702293,520.4931086036332,26.29055258467023,27921.671890977417,2.0404535900739034
2022-12-14,Meta Ads,Search,E-commerce,Australia,58284.386941180026,1486.2487834963904,0.025499947095545445,1.3,1932.1234185453075,36.121043345199766,53.490243902439026,4478.075513684139,2.3176964114723453
2022-03-26,Meta Ads,Shopping,Fintech,India,101864.39071008185,2587.288029565743,0.025399337408589344,0.4000000000000001,1034.9152118262973,31.88715134007762,32.45555555555557,3722.993212252801,3.597389592605271
2022-01-19,Meta Ads,Shopping,Healthcare,USA,149735.2497890297,6333.583667760703,0.04229854811531981,1.8800000000000001,11907.137295390123,306.74245594202586,38.81802816901409,57876.40852485316,4.860648457229107
2022-01-07,Meta Ads,Video,EdTech,Germany,92959.65330326307,2184.21718212559,0.023496399830580262,1.93,4215.539161502389,153.5547005009428,27.45301282051282,38806.26516459801,9.205528326954914
2022-06-24,Meta Ads,Video,Healthcare,India,86951.06412501355,1199.5120079179424,0.013795253916540327,1.7599999999999998,2111.141133935578,45.811448470755394,46.08326530612244,1509.075859002673,0.714815241266917
2022-02-02,TikTok Ads,Video,E-commerce,USA,103940.03275940154,8366.555257736214,0.08049406023474094,0.99,8282.889705158852,91.6350227365732,90.39,18915.079247773778,2.2836328770613536
2022-05-22,Meta Ads,Display,SaaS,USA,145243.82123677508,3906.9402740120063,0.026899184011710556,1.5599999999999998,6094.826827458729,264.4454739099649,23.04757475083056,21063.591559635905,3.45597867764497
2022-11-11,TikTok Ads,Video,Healthcare,USA,126216.53418777004,5401.238393284971,0.04279342978353095,1.34,7237.659447001861,346.90210999068023,20.863693931398416,79481.74463347602,10.981691694046292
2022-02-27,TikTok Ads,Display,E-commerce,Germany,8457.684708454106,590.4901457268661,0.06981699674103786,0.6099999999999999,360.1989888933883,36.044281785841015,9.993235294117646,7088.648677412423,19.67981281455102
2022-02-08,TikTok Ads,Display,Fintech,Germany,113974.939000695,4319.2776504289905,0.03789673140691615,0.7700000000000001,3325.843790830323,141.97625610206404,23.42535211267606,25980.894993757734,7.811820586820585
2022-02-16,Google Ads,Search,EdTech,UAE,93957.70203570869,5834.455185114936,0.06209661431372116,3.1000000000000005,18086.811073856305,224.5613294022599,80.54285714285714,56546.177798329845,3.126376317385483
2022-12-20,Meta Ads,Display,Healthcare,Australia,105074.55950479073,2069.728209700581,0.01969771007801574,2.26,4677.585753923312,67.27944565322674,69.52473684210526,5997.254375294077,1.282126013459806
2022-07-17,Google Ads,Shopping,Healthcare,UAE,70378.44497469901,1365.188812895319,0.019397825760232457,1.4,1911.2643380534464,78.97786520882009,24.200000000000003,20694.29500845792,10.827542060212515
2022-01-30,Google Ads,Search,Fintech,Canada,150993.29678867897,3215.8161159656884,0.021297740922011584,2.39,7685.800517157996,217.02321505137235,35.414646840148706,27747.692753164727,3.610254090152353
2022-08-04,TikTok Ads,Video,EdTech,UAE,97397.3048363079,3739.3781810530686,0.03839303548838138,0.97,3627.1968356214766,87.5466818889511,41.43157407407407,22053.471219758972,6.080031555822742
2022-12-16,Google Ads,Search,Fintech,UK,117598.87718406988,6832.18459282546,0.05809736246147559,2.01,13732.691031579174,251.30104525193295,54.64637450199203,12214.812694269829,0.8894697088998151
2022-06-22,Meta Ads,Video,EdTech,Australia,28008.209457739613,826.0514908718051,0.02949319170574609,0.44999999999999996,371.7231708923122,15.82474120444071,23.49,1263.004245008822,3.397701149425288
2022-03-30,TikTok Ads,Video,Healthcare,India,93811.21126267672,7204.6583081005965,0.07679954465066167,0.3499999999999999,2521.630407835208,367.0981271332358,6.869090909090907,41701.67979119534,16.537586024351512
2022-08-06,Meta Ads,Video,E-commerce,Canada,48704.81167507797,1592.4049045521194,0.03269502231474484,1.0399999999999998,1656.101100734204,52.08476573982073,31.796266666666668,9896.070767388781,5.975523331879635
2022-06-26,Google Ads,Video,SaaS,USA,28320.147945272984,1429.6657270924045,0.05048228313832079,1.44,2058.7186470130623,31.91637210843188,64.5035294117647,7775.119247830287,3.7766788867002257
2022-01-25,Google Ads,Search,EdTech,Germany,108620.6575602154,3138.681969692705,0.028895810798721524,1.6700000000000002,5241.598889386818,117.49076891897826,44.61285714285715,9787.652426773282,1.8673028275000796
2022-04-12,Meta Ads,Search,Healthcare,Australia,69227.52855054992,2879.6257240900313,0.04159654091922882,0.6,1727.7754344540188,192.29079670732776,8.985221674876847,28134.46430927679,16.283634868421053
2022-05-02,Meta Ads,Display,Fintech,India,100021.86359570349,4060.103042461846,0.04059215551984827,1.1900000000000002,4831.522620529598,317.92284260678963,15.197154696132598,16877.1009653618,3.493122622183201
2022-06-23,Meta Ads,Search,Healthcare,Australia,61339.33494228523,1103.4067383810552,0.01798856703319756,0.87,959.963862391518,11.795407310195925,81.38454545454546,1614.255105888086,1.6815790355551088
2022-07-12,TikTok Ads,Display,SaaS,UAE,32579.90286320936,1120.0956703422723,0.034379957332749844,0.43000000000000005,481.64113824717714,65.94039745849497,7.304189189189188,10549.144785410024,21.902499491221256
2022-12-01,Google Ads,Search,EdTech,USA,182561.56443800853,4180.49256473054,0.02289908381098524,2.1900000000000004,9155.278716759884,142.13056761094225,64.4145652173913,33102.47697881728,3.615671133880288
2022-02-23,TikTok Ads,Shopping,SaaS,India,140571.81849824492,8672.871976203744,0.06169708885363838,0.87,7545.398619297257,617.9205364179203,12.21095298602287,99948.32485019842,13.246261714335661
2022-07-02,Google Ads,Display,EdTech,Germany,92418.84621372778,4416.9956449925785,0.04779323510247938,2.88,12720.947457578626,109.87025761282665,115.78153846153845,30260.191676080678,2.378768702330649
2022-06-22,TikTok Ads,Shopping,E-commerce,India,103349.84504100945,6520.821865919406,0.063094645795859,0.9500000000000002,6194.780772623437,281.6222957985332,21.99676966292135,12989.907501093801,2.096911574094766
2022-11-24,Google Ads,Search,SaaS,India,110196.4852868149,3184.2487923640074,0.02889610121480894,0.93,2961.351376898527,168.3583957094431,17.589567567567567,25519.87482708325,8.617644979978918
2022-05-07,Google Ads,Search,EdTech,Canada,13976.459910064543,255.5193453312204,0.018282122009108986,1.1800000000000002,301.5128274908401,8.965591064253347,33.63,1219.1052105529131,4.043294677371394
2022-08-11,TikTok Ads,Search,Fintech,Germany,94786.85053583379,8757.953175895735,0.09239628837108398,0.81,7093.9420724755455,488.83772796088255,14.511854684512429,24893.533202112918,3.5091255253830846
2022-03-25,Google Ads,Shopping,E-commerce,UK,150328.20432439182,9695.214050587865,0.06449364637966841,2.3900000000000006,23171.561580905003,555.6148211503798,41.70436190476191,139358.94961419696,6.014223475082428
2022-07-05,Meta Ads,Shopping,Healthcare,UK,33386.54016836722,800.7520880423334,0.023984278814281657,1.43,1145.0754859005367,22.923801138428104,49.95137931034483,3731.109492326611,3.2583960955135685
2022-05-23,Meta Ads,Shopping,E-commerce,Canada,82828.62078522773,869.5975684068178,0.01049875707409954,0.5,434.7987842034089,53.665341123342664,8.10204081632653,3985.7139331202256,9.166801007556675
2022-12-08,TikTok Ads,Video,Fintech,Germany,110199.19914052195,3878.369872664,0.03519417475728155,0.34,1318.64575670576,249.45250098083446,5.28615969581749,51454.94677275548,39.021053615870414
2022-10-19,Google Ads,Video,E-commerce,USA,88451.59422667482,4059.750856738255,0.04589799530729017,1.6400000000000001,6657.991405050739,198.80035585462667,33.49084249084249,20950.200475427504,3.1466247402384337
2022-01-09,Google Ads,Video,Fintech,UK,104249.97572987723,3574.916226070161,0.03429177034374712,1.4100000000000001,5040.631878758927,111.44592373666721,45.229396551724136,22558.201756863647,4.47527260459611
2022-03-12,Meta Ads,Shopping,Healthcare,Canada,208972.53560683588,4345.875120659067,0.020796393688955674,0.7799999999999999,3389.782594114072,172.70457488168256,19.627636363636363,11051.784424436155,3.26032248900746
2022-07-10,Google Ads,Shopping,SaaS,USA,69321.16058527162,1870.9022915437995,0.02698890606775707,0.82,1534.1398790659155,134.44172245767004,11.411188811188808,15939.35420546704,10.389765902684154
2022-03-10,Meta Ads,Shopping,E-commerce,Canada,149377.43648487475,5063.76043617306,0.03389909852071797,2.39,12102.387442453613,396.5896415783596,30.516146095717886,95293.48811715521,7.873941283922043
2022-01-27,Google Ads,Search,Fintech,India,76292.79419294605,3966.7796356237686,0.05199415852553127,2.29,9083.92536557843,298.70907183510707,30.410610932475883,57020.20974045794,6.277045158970998
2022-10-07,TikTok Ads,Display,Fintech,Canada,163352.01329365064,9572.119397967876,0.058598110944372034,1.6300000000000001,15602.554618687638,476.69748353194024,32.73051601423488,105369.06756315239,6.753321500118241
2022-03-09,Meta Ads,Video,SaaS,Australia,78005.22821710502,2386.428966094916,0.03059319254156889,0.72,1718.2288555883397,102.34581957685415,16.788461538461537,19964.589183912747,11.619284077892326
2022-02-25,Google Ads,Video,Fintech,Australia,31100.353199363348,1178.6660049142897,0.03789879804125241,2.880000000000001,3394.5580941531553,82.1466518695159,41.32314606741573,23112.828119811413,6.808788501696684
2022-03-19,TikTok Ads,Search,Fintech,India,95212.35438240395,6483.709930615295,0.0680973595566663,0.5800000000000001,3760.5517597568714,140.7028164295006,26.726911764705882,11592.236054948085,3.082589150613779
2022-11-02,Google Ads,Search,Healthcare,India,17014.251922111718,433.47174438831405,0.025476979321375527,1.41,611.1951595875228,14.25467619812094,42.87681818181818,1769.7893233777052,2.895620646884839
2022-04-15,Google Ads,Video,Fintech,UK,93215.05392086075,5546.205255560581,0.05949902963387533,1.0500000000000003,5823.5155183386105,182.78012926048896,31.860769230769236,26696.875053126983,4.584322814811237
2022-11-17,Meta Ads,Shopping,Healthcare,UAE,142515.9992266481,2764.265036781572,0.019396173424609444,0.5,1382.132518390786,139.2555840550596,9.925149700598801,34467.14127081007,24.937653092006034
2022-03-04,Meta Ads,Video,Healthcare,USA,164032.93220464248,1885.48830032353,0.011494571699610006,1.37,2583.118971443236,123.75791932625488,20.87235294117647,9129.567109615766,3.534319251472536
2022-02-23,Meta Ads,Video,Healthcare,UAE,141417.98595633902,5048.030499489362,0.03569581666258404,1.9899999999999998,10045.58069398383,126.0564230715033,79.69114503816795,6987.5577191740285,0.6955852460932187
2022-09-10,Meta Ads,Display,EdTech,Germany,150781.00987437306,2924.8503388738413,0.019398002051523283,2.2400000000000007,6551.664759077406,145.79920853934948,44.936216216216216,27796.44178466524,4.2426532502526095
2022-12-08,Google Ads,Search,SaaS,UK,71164.00676278927,2341.2130157733304,0.03289883639600687,2.3499999999999996,5501.850587067326,95.92909921606999,57.353301886792444,19279.685561805418,3.504218309222052
2022-11-12,Meta Ads,Display,Healthcare,UAE,51803.58825083836,2123.68729017799,0.04099498436082989,1.66,3525.320901695463,150.52772214805617,23.419745222929933,21839.57823105831,6.195061056868557
2022-09-17,Google Ads,Video,SaaS,Germany,163731.161700918,8775.965316585707,0.05359984761249332,1.7699999999999998,15533.4586103567,106.64362301479822,145.65764150943394,20178.56306802589,1.299038647746622
2022-08-04,Google Ads,Display,Healthcare,Canada,113460.54231383919,6602.971059816143,0.05819618807701358,3.04,20073.032021841074,73.0260802191582,274.8748387096774,15887.663944213722,0.791492980578453
2022-11-09,Google Ads,Search,Fintech,Australia,87057.07732989892,5136.065122484685,0.05899652595758292,3.67,18849.358999518794,289.29041503151694,65.15721925133688,16782.47180457263,0.8903470831555105
2022-12-23,Google Ads,Search,E-commerce,USA,130967.0333143151,6600.4768860302565,0.05039800260413171,3.46,22837.650025664687,516.8571592736438,44.18561224489795,72741.06139204603,3.1851377576195654
2022-11-24,Google Ads,Display,Fintech,Canada,57069.25517868278,2379.4913373232166,0.041694802742265925,1.05,2498.4659041893774,188.76557685600042,13.235813148788928,23410.870133702672,9.370097904657332
2022-04-01,TikTok Ads,Shopping,E-commerce,Australia,37792.628831517686,1617.1942871350896,0.04279126213592233,1.7799999999999998,2878.605831100459,92.64697844619629,31.070693069306923,25330.417744643102,8.799543678739637
2022-12-23,Google Ads,Search,Fintech,India,47694.11539064602,1831.2132943432741,0.038394952487208096,1.53,2801.7563403452095,75.23020547903229,37.24243902439025,19100.82072931207,6.817445348212765
2022-10-15,Meta Ads,Search,Fintech,Germany,143970.14636884318,4549.163833327873,0.031597966301105083,2.29,10417.58517832083,124.76928731700451,83.49478787878788,27153.388763299914,2.606495488014494
2022-12-06,TikTok Ads,Shopping,E-commerce,Germany,132219.5961231742,8302.51989848821,0.062793414455401,1.5199999999999998,12619.830245702078,376.07901550813244,33.556326530612246,51807.71457271399,4.105262397674333
2022-01-20,TikTok Ads,Video,Fintech,USA,134481.08056826307,6319.895111494266,0.046994678246106626,1.0199999999999998,6446.29301372415,78.15348963776431,82.48247191011234,5456.738115545498,0.8464924110536255
2022-03-07,Google Ads,Shopping,E-commerce,USA,18103.60510041322,372.24325575712095,0.020561830292499274,2.65,986.4446277563706,19.223830109522677,51.31363636363637,1315.2070750475893,1.3332801842501552
2022-01-22,TikTok Ads,Shopping,Fintech,Germany,4152.76742963512,340.65990972496036,0.0820320221387626,0.73,248.68173409922105,3.2834690093972085,75.73749999999998,655.766221884287,2.6369697969962043
2022-02-28,TikTok Ads,Search,SaaS,USA,100887.09841611769,6113.41467834666,0.0605965953459316,0.31,1895.1585502874645,246.84749989887717,7.677446808510638,49436.24334208852,26.085544839818205
2022-05-19,Google Ads,Display,E-commerce,UAE,10951.824111960514,495.447911423712,0.04523884846567543,2.2199999999999998,1099.8943633606405,31.18203638331054,35.27333333333333,6377.540638003681,5.798321048321049
2022-07-16,Google Ads,Video,EdTech,Canada,77571.78987486855,2807.409855429351,0.036191118703822585,2.58,7243.117427007725,220.30486237734834,32.877701149425285,65093.25822585268,8.986911903862918
2022-03-30,Google Ads,Search,Fintech,Canada,121410.22102617788,6312.916143401,0.051996578953923824,2.77,17486.77771722077,189.52862263803706,92.2645744680851,8902.693714723484,0.5091100177911118
2022-01-23,Google Ads,Search,Fintech,Germany,6562.209739959685,238.61079703678274,0.03636134876698541,2.07,493.92434986614023,4.953857377926285,99.705,1129.5455335988986,2.2868796282366315
2022-08-14,Meta Ads,Video,E-commerce,UAE,89551.02225590197,1754.451557912809,0.01959164187874114,0.41000000000000003,719.3251387442517,69.8820911071175,10.293411764705883,6098.947169239955,8.478707111344777
2022-03-30,Google Ads,Search,SaaS,Germany,55767.757236655765,2263.397273467475,0.04058612692388783,1.8600000000000003,4209.918928649504,167.1302624935167,25.189447236180907,11981.694495745007,2.8460629999800506
2022-08-29,Google Ads,Display,EdTech,Canada,85685.23856349822,4720.505405573168,0.05509123257064836,1.6699999999999997,7883.244027307189,314.6412728085757,25.054704225352115,12508.984799391079,1.5867813752892261
2022-04-10,Meta Ads,Search,Fintech,USA,9592.069239899272,303.6666162215836,0.031658092599920855,0.51,154.86997427300764,7.59166540553959,20.4,592.3396932672266,3.8247549019607847
2022-03-30,Google Ads,Search,SaaS,UK,20538.087910202605,1039.0885887055213,0.05059324866310161,2.6999999999999997,2805.539189504907,42.0440469418419,66.72857142857143,6208.944726522806,2.213102119460501
2022-05-21,Meta Ads,Display,SaaS,India,126957.47458667295,3072.0394917609724,0.02419738973039916,1.2400000000000002,3809.328969783606,196.73953700516464,19.362295081967215,45095.33045080766,11.838129709592753
2022-03-29,Google Ads,Shopping,Fintech,Australia,140152.3571755636,8310.834870782795,0.059298573625644585,2.76,22937.904243360514,430.2496897099718,53.313005893909626,121076.69197392256,5.278454853126732
2022-10-27,Meta Ads,Search,Fintech,USA,58248.26327086636,2224.6580336931015,0.03819269294516106,1.7000000000000002,3781.918657278273,134.31897561920613,28.156250000000004,26931.56744197709,7.121138734739178
2022-04-27,TikTok Ads,Video,Healthcare,Australia,94697.05107002861,2783.721015622561,0.029396068664947077,0.31,862.953514842994,84.22756476921516,10.2455,13387.0133315175,15.513017910302084
2022-04-03,Meta Ads,Search,SaaS,India,53405.61303851602,1190.9051611227635,0.02229925083462454,1.5,1786.3577416841451,14.502426747196976,123.17647058823529,2549.219511943758,1.427048710601719
2022-01-10,Meta Ads,Shopping,EdTech,USA,49351.600824572815,1119.6103648629085,0.02268640421295999,1.06,1186.786986754683,69.72803404666381,17.020227272727272,8368.6635625978,7.051529597137097
2022-11-09,Meta Ads,Video,EdTech,USA,171479.74281436123,2949.0880010895166,0.017197879776867347,0.99,2919.5971210786215,176.62774703698992,16.52966292134831,46817.099473231596,16.035465693271885
2022-01-19,Google Ads,Search,Healthcare,UAE,81922.65600892375,2252.863141901194,0.02749987917452032,0.9099999999999999,2050.1054591300863,128.67847471316134,15.931999999999999,22560.50408736397,11.004557832325847
2022-04-14,Meta Ads,Search,E-commerce,India,136323.79741810923,2671.0298293462643,0.01959327630196608,2.0800000000000005,5555.742045040231,110.48304158153832,50.28592592592593,17140.738037498897,3.0852292814424174
2022-07-08,Google Ads,Search,Fintech,Australia,203008.84289799334,10089.02879151263,0.04969748434348795,2.65,26735.926297508468,349.0864297789505,76.58827160493826,74040.19742595308,2.7693148388448736
2022-02-20,Google Ads,Shopping,Fintech,UK,79476.44041530292,2932.6771854334584,0.03689995639096063,1.4700000000000002,4311.035462587184,49.766643146749594,86.62500000000001,8790.815393044095,2.03914244485673
2022-01-04,Google Ads,Display,E-commerce,USA,36780.69695297848,1309.3001940083268,0.03559748189878443,2.7700000000000005,3626.7615374030656,75.09528462713718,48.295462962962965,3805.7177726297905,1.0493432593737237
2022-06-09,Google Ads,Shopping,SaaS,UK,83864.94472283561,3362.286465536201,0.040091679266565865,1.7300000000000002,5816.755585377628,257.63104914015787,22.577851562500005,32722.061717528595,5.625483353604628
2022-10-17,TikTok Ads,Shopping,SaaS,USA,188381.23585162705,9776.548442363699,0.051897676529014336,1.3,12709.512975072808,298.12270546071204,42.631818181818176,54786.21805993145,4.310646534401732
2022-12-09,TikTok Ads,Display,Healthcare,Australia,172195.29136718033,6387.86572218117,0.03709663412665574,0.4699999999999999,3002.2968894251494,65.97217421696332,45.50853333333333,14673.821266903542,4.887531715663584
2022-07-10,Google Ads,Video,SaaS,USA,126152.31484294262,3633.024952105385,0.028798718094300818,2.14,7774.673397505525,187.0231903055346,41.57063829787235,12246.692339755167,1.575203447605204
2022-05-17,Meta Ads,Video,SaaS,USA,72046.80068419609,2038.552360585044,0.028294835318512804,2.3099999999999996,4709.055952951451,56.45756431104723,83.40876923076924,9129.57032337783,1.938726236127174
2022-02-02,Google Ads,Video,SaaS,Canada,33846.610873764505,812.2577035441909,0.0239981990094552,3.6399999999999997,2956.618040900855,33.5265843864394,88.18727272727271,2023.7179713133698,0.6844705482135126
2022-02-25,TikTok Ads,Search,Fintech,UAE,50264.913858378306,2628.4901275624625,0.052292741114970356,1.0999999999999999,2891.3391403187084,169.29557346259404,17.07864583333333,35769.30662732172,12.371190265621665
2022-08-15,Meta Ads,Video,SaaS,USA,31517.577355958798,998.6547470189137,0.031685644354581245,1.9599999999999997,1957.3633041570706,40.248050257689215,48.6325,11220.007665409315,5.7322049726691695
2022-02-02,TikTok Ads,Shopping,Healthcare,Australia,185751.65838212543,14098.249008815015,0.07589837491416801,1.7599999999999998,24812.918255514425,715.210729102866,34.69315719947159,171785.9453853032,6.923246335490002
2022-04-01,Meta Ads,Video,Fintech,Germany,54792.67046204951,520.4639271859998,0.009498787388843978,0.6399999999999999,333.0969133990398,23.070209538386514,14.438399999999998,3751.9820018983214,11.263935062056738
2022-05-21,Meta Ads,Video,E-commerce,India,15113.860627978886,503.00147567430514,0.03328080680743775,1.88,945.6427742676937,37.15351808957936,25.45230769230769,3015.3604750640607,3.188688749194068
2022-11-26,Google Ads,Video,EdTech,UAE,67029.6731531403,3015.5069016739844,0.044987641440300076,3.3200000000000003,10011.48291355763,116.55741751362723,85.89314285714286,26458.900098905568,2.6428552420615645
2022-06-26,Google Ads,Shopping,E-commerce,UK,132236.11264228806,7232.638490195729,0.0546948813427444,2.11,15260.867214312986,471.27442467552504,32.38212475633528,60539.76560764262,3.966993799072119
2022-07-08,Meta Ads,Search,SaaS,UK,42673.42795103585,775.7587659887489,0.018178965300815923,2.0,1551.5175319774978,22.000556865278945,70.52173913043478,964.2939728646829,0.6215166461159064
2022-11-13,Google Ads,Display,E-commerce,Australia,14185.586607669755,392.7912587475468,0.02768946181860223,1.9400000000000002,762.0150419702409,24.600705140764934,30.97533333333334,2594.3329624997414,3.4045692271269608
2022-10-29,TikTok Ads,Shopping,Healthcare,UAE,51375.89901834324,2409.5249224980175,0.046899907710378386,1.31,3156.477648472403,118.5365570101887,26.62872727272727,12474.262825287911,3.951956647412
2022-03-14,Google Ads,Video,E-commerce,India,32120.737220789368,870.1618862020763,0.027090346034738116,1.92,1670.7108215079863,53.62826734048582,31.15354838709677,15373.035867220968,9.201494160039761
2022-11-23,Google Ads,Display,EdTech,UAE,71880.09432637453,3780.4385235842483,0.05259367783268357,2.15,8127.942825706133,92.81529897373981,87.57115384615382,14218.902198117916,1.7493851154006632
2022-04-03,Google Ads,Shopping,E-commerce,Australia,118728.76733807224,2944.261594460479,0.024798215802888702,3.0,8832.784783381438,130.29565942651655,67.79032258064517,7771.169375060484,0.8798096597668331
2022-06-09,Meta Ads,Search,SaaS,UK,109686.28614507055,1019.4181921494423,0.009293943919307877,1.2300000000000002,1253.8843763438142,68.63228403160518,18.269600000000004,19382.086445488654,15.45763454043876
2022-02-07,TikTok Ads,Search,Fintech,Germany,107715.02141540842,5019.164003603852,0.04659669503520026,0.36,1806.8990412973865,276.2025161746498,6.541935483870968,26519.34204708082,14.676714880561034
2022-11-30,TikTok Ads,Shopping,Healthcare,UK,7108.082299943446,487.36643914458796,0.06856510920652474,0.71,346.0301717926574,9.825936273076369,35.216,392.84093219759325,1.1352794184461608
2022-05-03,Meta Ads,Shopping,Fintech,Australia,131700.8552097073,1816.67741840464,0.013793968273872968,1.4100000000000001,2561.515159950543,139.4621048472249,18.367105263157896,38593.66022908076,15.066731141199224
2022-03-21,TikTok Ads,Video,EdTech,India,5091.837719180884,213.97389724045556,0.0420229215935965,1.38,295.2839781918286,16.67329069406147,17.709999999999997,4138.051387966371,14.013802622498275
2022-03-03,Meta Ads,Display,EdTech,UK,158169.53903194232,4349.519409189804,0.02749909644935754,1.02,4436.5097973736,80.82043769625287,54.893414634146346,13170.656225396384,2.9686976535458958
2022-10-14,Google Ads,Video,E-commerce,UK,101771.44265565243,2391.4021315160503,0.023497771763022472,1.9599999999999997,4687.148177771458,111.41161801266998,42.07055118110236,3674.6358842449745,0.7839811639989819
2022-09-17,Meta Ads,Search,EdTech,Germany,136353.73609049842,1554.292992134974,0.011398976197494028,0.92,1429.9495527641761,41.830576569331754,34.1843137254902,4828.733111465404,3.3768555695766893
2022-01-16,TikTok Ads,Video,E-commerce,Australia,49827.8472356274,2151.8515818020037,0.04318572246611948,1.6,3442.962530883206,142.66419326864113,24.133333333333333,28207.889250404838,8.192912062615102
2022-12-15,Google Ads,Video,EdTech,UAE,113869.48147257416,6991.317061372235,0.06139763675885462,2.7600000000000002,19296.03508938737,111.34034276349267,173.30676923076922,14193.666895490047,0.7355742684825664
2022-03-11,Meta Ads,Display,Healthcare,UAE,90707.48037777495,2058.80608799601,0.022697202914484838,0.7700000000000001,1585.2806877569278,70.99331337917276,22.330000000000002,5017.156617600622,3.1648380355276906
2022-03-28,TikTok Ads,Search,E-commerce,Australia,22705.891569138737,1010.409434113923,0.04449987929508328,1.14,1151.866754889872,34.71569484297385,33.179999999999986,7980.334301992797,6.928174867548619
2022-04-05,Google Ads,Display,Healthcare,India,134441.4129470708,5431.173597052438,0.04039806989525374,2.4400000000000004,13252.06357680795,57.30698083552797,231.24693333333337,16858.17793472594,1.2721171942027916
2022-12-27,TikTok Ads,Shopping,EdTech,USA,125556.19207259707,7395.061420384252,0.05889842068568311,0.29,2144.567811911433,200.76659285911956,10.681895734597157,21999.242045150248,10.258123768789819
2022-11-11,Google Ads,Video,Healthcare,UAE,85255.31491218158,4526.964865697441,0.05309891671106375,3.17,14350.478624260888,293.3442952270499,48.92025806451613,76662.56972647962,5.342161173417174
2022-02-13,Google Ads,Video,E-commerce,UK,34180.20667433186,1213.2620627746471,0.0354960423245704,1.04,1261.792545285633,30.839705812873756,40.914545454545454,8745.748063184288,6.9312091721103855
2022-04-24,Meta Ads,Display,Fintech,USA,55972.03779537319,2395.0116043418757,0.04278943019901724,1.7900000000000003,4287.070771771958,137.11279171198407,31.266745562130183,11988.128359428196,2.7963448698732796
2022-10-13,Google Ads,Search,E-commerce,India,168901.98808682797,3698.527515925114,0.021897477689983142,1.1800000000000002,4364.262468791635,221.43287716703756,19.709189189189193,33356.89655286872,7.6431921295752145
2022-05-14,Google Ads,Video,E-commerce,Canada,101288.00158238277,4557.9495399005245,0.044999896026118244,3.36,15314.710454065762,289.61093425892886,52.88029090909091,39169.19432358461,2.557618992606285
2022-09-10,TikTok Ads,Shopping,Healthcare,India,141448.13073698222,5204.518291847152,0.03679453566993239,1.31,6817.918962319769,144.43440974936783,47.20425675675675,31824.45338529569,4.66776644914353
2022-04-12,TikTok Ads,Shopping,SaaS,UAE,126664.70798592787,11374.062025390433,0.08979661506545344,0.4099999999999999,4663.365430410076,676.0573495132637,6.897884378843788,85848.34007364624,18.40909561018406
2022-08-22,Google Ads,Display,EdTech,Australia,73664.11622578357,2201.889565386287,0.029890938467752794,1.2400000000000002,2730.343061078996,163.65395418411592,16.683636363636364,43197.18855780488,15.821157851399786
2022-12-13,Google Ads,Video,Fintech,India,122666.19148423367,2011.700697341986,0.016399797474763455,0.92,1850.7646415546271,23.290311980804468,79.465,3695.0177000512876,1.9964816795654272
2022-11-20,Meta Ads,Search,Healthcare,Canada,73819.36961299327,2561.101525661649,0.03469416684385853,1.8399999999999999,4712.426807217434,90.68932879428378,51.96230769230769,26812.0210139414,5.689641900193927
2022-06-20,Meta Ads,Video,EdTech,Germany,84972.56776960264,1698.7962698059891,0.01999229062268849,1.7099999999999997,2904.941621368241,109.77109820528538,26.463629032258062,25259.560195637016,8.695376185818029
