date,country,is_public_holiday,shopping_season,season_intensity,is_shopping_season,major_event,is_major_event,days_to_next_holiday,day_of_week,is_weekend,month,quarter,is_month_start,is_month_end
2023-09-23,Australia,0,,0,0,Rugby World Cup,1,93.0,5,1,9,3,0,0
2023-09-24,USA,0,,0,0,Rugby World Cup,1,65.0,6,1,9,3,0,0
2023-09-24,UK,0,,0,0,Rugby World Cup,1,92.0,6,1,9,3,0,0
2023-09-24,Germany,0,,0,0,Rugby World Cup,1,9.0,6,1,9,3,0,0
2023-09-24,Canada,0,,0,0,Rugby World Cup,1,20.0,6,1,9,3,0,0
2023-09-24,India,0,,0,0,Rugby World Cup,1,8.0,6,1,9,3,0,0
2023-09-24,UAE,0,,0,0,Rugby World Cup,1,69.0,6,1,9,3,0,0
2023-09-24,Australia,0,,0,0,Rugby World Cup,1,92.0,6,1,9,3,0,0
2023-09-25,USA,0,,0,0,Rugby World Cup,1,64.0,0,0,9,3,0,0
2023-09-25,UK,0,,0,0,Rugby World Cup,1,91.0,0,0,9,3,0,0
2023-09-25,Germany,0,,0,0,Rugby World Cup,1,8.0,0,0,9,3,0,0
2023-09-25,Canada,0,,0,0,Rugby World Cup,1,19.0,0,0,9,3,0,0
2023-09-25,India,0,,0,0,Rugby World Cup,1,7.0,0,0,9,3,0,0
2023-09-25,UAE,0,,0,0,Rugby World Cup,1,68.0,0,0,9,3,0,0
2023-09-25,Australia,0,,0,0,Rugby World Cup,1,91.0,0,0,9,3,0,0
2023-09-26,USA,0,,0,0,Rugby World Cup,1,63.0,1,0,9,3,0,0
2023-09-26,UK,0,,0,0,Rugby World Cup,1,90.0,1,0,9,3,0,0
2023-09-26,Germany,0,,0,0,Rugby World Cup,1,7.0,1,0,9,3,0,0
2023-09-26,Canada,0,,0,0,Rugby World Cup,1,18.0,1,0,9,3,0,0
2023-09-26,India,0,,0,0,Rugby World Cup,1,6.0,1,0,9,3,0,0
2023-09-26,UAE,0,,0,0,Rugby World Cup,1,67.0,1,0,9,3,0,0
2023-09-26,Australia,0,,0,0,Rugby World Cup,1,90.0,1,0,9,3,0,0
2023-09-27,USA,0,,0,0,Rugby World Cup,1,62.0,2,0,9,3,0,0
2023-09-27,UK,0,,0,0,Rugby World Cup,1,89.0,2,0,9,3,0,0
2023-09-27,Germany,0,,0,0,Rugby World Cup,1,6.0,2,0,9,3,0,0
2023-09-27,Canada,0,,0,0,Rugby World Cup,1,17.0,2,0,9,3,0,0
2023-09-27,India,0,,0,0,Rugby World Cup,1,5.0,2,0,9,3,0,0
2023-09-27,UAE,0,,0,0,Rugby World Cup,1,66.0,2,0,9,3,0,0
2023-09-27,Australia,0,,0,0,Rugby World Cup,1,89.0,2,0,9,3,0,0
2023-09-28,USA,0,,0,0,Rugby World Cup,1,61.0,3,0,9,3,0,1
2023-09-28,UK,0,,0,0,Rugby World Cup,1,88.0,3,0,9,3,0,1
2023-09-28,Germany,0,,0,0,Rugby World Cup,1,5.0,3,0,9,3,0,1
2023-09-28,Canada,0,,0,0,Rugby World Cup,1,16.0,3,0,9,3,0,1
2023-09-28,India,0,,0,0,Rugby World Cup,1,4.0,3,0,9,3,0,1
2023-09-28,UAE,0,,0,0,Rugby World Cup,1,65.0,3,0,9,3,0,1
2023-09-28,Australia,0,,0,0,Rugby World Cup,1,88.0,3,0,9,3,0,1
2023-09-29,USA,0,,0,0,Rugby World Cup,1,60.0,4,0,9,3,0,1
2023-09-29,UK,0,,0,0,Rugby World Cup,1,87.0,4,0,9,3,0,1
2023-09-29,Germany,0,,0,0,Rugby World Cup,1,4.0,4,0,9,3,0,1
2023-09-29,Canada,0,,0,0,Rugby World Cup,1,15.0,4,0,9,3,0,1
2023-09-29,India,0,,0,0,Rugby World Cup,1,3.0,4,0,9,3,0,1
2023-09-29,UAE,0,,0,0,Rugby World Cup,1,64.0,4,0,9,3,0,1
2023-09-29,Australia,0,,0,0,Rugby World Cup,1,87.0,4,0,9,3,0,1
2023-09-30,USA,0,,0,0,Rugby World Cup,1,59.0,5,1,9,3,0,1
2023-09-30,UK,0,,0,0,Rugby World Cup,1,86.0,5,1,9,3,0,1
2023-09-30,Germany,0,,0,0,Rugby World Cup,1,3.0,5,1,9,3,0,1
2023-09-30,Canada,0,,0,0,Rugby World Cup,1,14.0,5,1,9,3,0,1
2023-09-30,India,0,,0,0,Rugby World Cup,1,2.0,5,1,9,3,0,1
2023-09-30,UAE,0,,0,0,Rugby World Cup,1,63.0,5,1,9,3,0,1
2023-09-30,Australia,0,,0,0,Rugby World Cup,1,86.0,5,1,9,3,0,1
2023-10-01,USA,0,,0,0,Rugby World Cup,1,58.0,6,1,10,4,1,0
2023-10-01,UK,0,,0,0,Rugby World Cup,1,85.0,6,1,10,4,1,0
2023-10-01,Germany,0,,0,0,Rugby World Cup,1,2.0,6,1,10,4,1,0
2023-10-01,Canada,0,,0,0,Rugby World Cup,1,13.0,6,1,10,4,1,0
2023-10-01,India,0,,0,0,Rugby World Cup,1,1.0,6,1,10,4,1,0
2023-10-01,UAE,0,,0,0,Rugby World Cup,1,62.0,6,1,10,4,1,0
2023-10-01,Australia,0,,0,0,Rugby World Cup,1,85.0,6,1,10,4,1,0
2023-10-02,USA,0,,0,0,Rugby World Cup,1,57.0,0,0,10,4,1,0
2023-10-02,UK,0,,0,0,Rugby World Cup,1,84.0,0,0,10,4,1,0
2023-10-02,Germany,0,,0,0,Rugby World Cup,1,1.0,0,0,10,4,1,0
2023-10-02,Canada,0,,0,0,Rugby World Cup,1,12.0,0,0,10,4,1,0
2023-10-02,India,1,,0,0,Rugby World Cup,1,30.0,0,0,10,4,1,0
2023-10-02,UAE,0,,0,0,Rugby World Cup,1,61.0,0,0,10,4,1,0
2023-10-02,Australia,0,,0,0,Rugby World Cup,1,84.0,0,0,10,4,1,0
2023-10-03,USA,0,,0,0,Rugby World Cup,1,56.0,1,0,10,4,1,0
2023-10-03,UK,0,,0,0,Rugby World Cup,1,83.0,1,0,10,4,1,0
2023-10-03,Germany,1,,0,0,Rugby World Cup,1,83.0,1,0,10,4,1,0
2023-10-03,Canada,0,,0,0,Rugby World Cup,1,11.0,1,0,10,4,1,0
2023-10-03,India,0,,0,0,Rugby World Cup,1,29.0,1,0,10,4,1,0
2023-10-03,UAE,0,,0,0,Rugby World Cup,1,60.0,1,0,10,4,1,0
2023-10-03,Australia,0,,0,0,Rugby World Cup,1,83.0,1,0,10,4,1,0
2023-10-04,USA,0,,0,0,Rugby World Cup,1,55.0,2,0,10,4,0,0
2023-10-04,UK,0,,0,0,Rugby World Cup,1,82.0,2,0,10,4,0,0
2023-10-04,Germany,0,,0,0,Rugby World Cup,1,82.0,2,0,10,4,0,0
2023-10-04,Canada,0,,0,0,Rugby World Cup,1,10.0,2,0,10,4,0,0
2023-10-04,India,0,,0,0,Rugby World Cup,1,28.0,2,0,10,4,0,0
2023-10-04,UAE,0,,0,0,Rugby World Cup,1,59.0,2,0,10,4,0,0
2023-10-04,Australia,0,,0,0,Rugby World Cup,1,82.0,2,0,10,4,0,0
2023-10-05,USA,0,,0,0,Cricket World Cup,1,54.0,3,0,10,4,0,0
2023-10-05,UK,0,,0,0,Cricket World Cup,1,81.0,3,0,10,4,0,0
2023-10-05,Germany,0,,0,0,Cricket World Cup,1,81.0,3,0,10,4,0,0
2023-10-05,Canada,0,,0,0,Cricket World Cup,1,9.0,3,0,10,4,0,0
2023-10-05,India,0,,0,0,Cricket World Cup,1,27.0,3,0,10,4,0,0
2023-10-05,UAE,0,,0,0,Cricket World Cup,1,58.0,3,0,10,4,0,0
2023-10-05,Australia,0,,0,0,Cricket World Cup,1,81.0,3,0,10,4,0,0
2023-10-06,USA,0,,0,0,Cricket World Cup,1,53.0,4,0,10,4,0,0
2023-10-06,UK,0,,0,0,Cricket World Cup,1,80.0,4,0,10,4,0,0
2023-10-06,Germany,0,,0,0,Cricket World Cup,1,80.0,4,0,10,4,0,0
2023-10-06,Canada,0,,0,0,Cricket World Cup,1,8.0,4,0,10,4,0,0
2023-10-06,India,0,,0,0,Cricket World Cup,1,26.0,4,0,10,4,0,0
2023-10-06,UAE,0,,0,0,Cricket World Cup,1,57.0,4,0,10,4,0,0
2023-10-06,Australia,0,,0,0,Cricket World Cup,1,80.0,4,0,10,4,0,0
2023-10-07,USA,0,,0,0,Cricket World Cup,1,52.0,5,1,10,4,0,0
2023-10-07,UK,0,,0,0,Cricket World Cup,1,79.0,5,1,10,4,0,0
2023-10-07,Germany,0,,0,0,Cricket World Cup,1,79.0,5,1,10,4,0,0
2023-10-07,Canada,0,,0,0,Cricket World Cup,1,7.0,5,1,10,4,0,0
2023-10-07,India,0,,0,0,Cricket World Cup,1,25.0,5,1,10,4,0,0
2023-10-07,UAE,0,,0,0,Cricket World Cup,1,56.0,5,1,10,4,0,0
2023-10-07,Australia,0,,0,0,Cricket World Cup,1,79.0,5,1,10,4,0,0
2023-10-08,USA,0,,0,0,Cricket World Cup,1,51.0,6,1,10,4,0,0
2023-10-08,UK,0,,0,0,Cricket World Cup,1,78.0,6,1,10,4,0,0
2023-10-08,Germany,0,,0,0,Cricket World Cup,1,78.0,6,1,10,4,0,0
2023-10-08,Canada,0,,0,0,Cricket World Cup,1,6.0,6,1,10,4,0,0
2023-10-08,India,0,,0,0,Cricket World Cup,1,24.0,6,1,10,4,0,0
2023-10-08,UAE,0,,0,0,Cricket World Cup,1,55.0,6,1,10,4,0,0
2023-10-08,Australia,0,,0,0,Cricket World Cup,1,78.0,6,1,10,4,0,0
2023-10-09,USA,0,,0,0,Cricket World Cup,1,50.0,0,0,10,4,0,0
2023-10-09,UK,0,,0,0,Cricket World Cup,1,77.0,0,0,10,4,0,0
2023-10-09,Germany,0,,0,0,Cricket World Cup,1,77.0,0,0,10,4,0,0
2023-10-09,Canada,0,,0,0,Cricket World Cup,1,5.0,0,0,10,4,0,0
2023-10-09,India,0,,0,0,Cricket World Cup,1,23.0,0,0,10,4,0,0
2023-10-09,UAE,0,,0,0,Cricket World Cup,1,54.0,0,0,10,4,0,0
2023-10-09,Australia,0,,0,0,Cricket World Cup,1,77.0,0,0,10,4,0,0
2023-10-10,USA,0,,0,0,Cricket World Cup,1,49.0,1,0,10,4,0,0
2023-10-10,UK,0,,0,0,Cricket World Cup,1,76.0,1,0,10,4,0,0
2023-10-10,Germany,0,,0,0,Cricket World Cup,1,76.0,1,0,10,4,0,0
2023-10-10,Canada,0,,0,0,Cricket World Cup,1,4.0,1,0,10,4,0,0
2023-10-10,India,0,,0,0,Cricket World Cup,1,22.0,1,0,10,4,0,0
2023-10-10,UAE,0,,0,0,Cricket World Cup,1,53.0,1,0,10,4,0,0
2023-10-10,Australia,0,,0,0,Cricket World Cup,1,76.0,1,0,10,4,0,0
2023-10-11,USA,0,,0,0,Cricket World Cup,1,48.0,2,0,10,4,0,0
2023-10-11,UK,0,,0,0,Cricket World Cup,1,75.0,2,0,10,4,0,0
2023-10-11,Germany,0,,0,0,Cricket World Cup,1,75.0,2,0,10,4,0,0
2023-10-11,Canada,0,,0,0,Cricket World Cup,1,3.0,2,0,10,4,0,0
2023-10-11,India,0,,0,0,Cricket World Cup,1,21.0,2,0,10,4,0,0
2023-10-11,UAE,0,,0,0,Cricket World Cup,1,52.0,2,0,10,4,0,0
2023-10-11,Australia,0,,0,0,Cricket World Cup,1,75.0,2,0,10,4,0,0
2023-10-12,USA,0,,0,0,Cricket World Cup,1,47.0,3,0,10,4,0,0
2023-10-12,UK,0,,0,0,Cricket World Cup,1,74.0,3,0,10,4,0,0
2023-10-12,Germany,0,,0,0,Cricket World Cup,1,74.0,3,0,10,4,0,0
2023-10-12,Canada,0,,0,0,Cricket World Cup,1,2.0,3,0,10,4,0,0
2023-10-12,India,0,,0,0,Cricket World Cup,1,20.0,3,0,10,4,0,0
2023-10-12,UAE,0,,0,0,Cricket World Cup,1,51.0,3,0,10,4,0,0
2023-10-12,Australia,0,,0,0,Cricket World Cup,1,74.0,3,0,10,4,0,0
2023-10-13,USA,0,,0,0,Cricket World Cup,1,46.0,4,0,10,4,0,0
2023-10-13,UK,0,,0,0,Cricket World Cup,1,73.0,4,0,10,4,0,0
2023-10-13,Germany,0,,0,0,Cricket World Cup,1,73.0,4,0,10,4,0,0
2023-10-13,Canada,0,,0,0,Cricket World Cup,1,1.0,4,0,10,4,0,0
2023-10-13,India,0,,0,0,Cricket World Cup,1,19.0,4,0,10,4,0,0
2023-10-13,UAE,0,,0,0,Cricket World Cup,1,50.0,4,0,10,4,0,0
2023-10-13,Australia,0,,0,0,Cricket World Cup,1,73.0,4,0,10,4,0,0
2023-10-14,USA,0,,0,0,Cricket World Cup,1,45.0,5,1,10,4,0,0
2023-10-14,UK,0,,0,0,Cricket World Cup,1,72.0,5,1,10,4,0,0
2023-10-14,Germany,0,,0,0,Cricket World Cup,1,72.0,5,1,10,4,0,0
2023-10-14,Canada,1,,0,0,Cricket World Cup,1,72.0,5,1,10,4,0,0
2023-10-14,India,0,,0,0,Cricket World Cup,1,18.0,5,1,10,4,0,0
2023-10-14,UAE,0,,0,0,Cricket World Cup,1,49.0,5,1,10,4,0,0
2023-10-14,Australia,0,,0,0,Cricket World Cup,1,72.0,5,1,10,4,0,0
2023-10-15,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,44.0,6,1,10,4,0,0
2023-10-15,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,71.0,6,1,10,4,0,0
2023-10-15,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,71.0,6,1,10,4,0,0
2023-10-15,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,71.0,6,1,10,4,0,0
2023-10-15,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,17.0,6,1,10,4,0,0
2023-10-15,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,48.0,6,1,10,4,0,0
2023-10-15,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,71.0,6,1,10,4,0,0
2023-10-16,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,43.0,0,0,10,4,0,0
2023-10-16,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,70.0,0,0,10,4,0,0
2023-10-16,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,70.0,0,0,10,4,0,0
2023-10-16,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,70.0,0,0,10,4,0,0
2023-10-16,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,16.0,0,0,10,4,0,0
2023-10-16,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,47.0,0,0,10,4,0,0
2023-10-16,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,70.0,0,0,10,4,0,0
2023-10-17,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,42.0,1,0,10,4,0,0
2023-10-17,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,69.0,1,0,10,4,0,0
2023-10-17,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,69.0,1,0,10,4,0,0
2023-10-17,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,69.0,1,0,10,4,0,0
2023-10-17,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,15.0,1,0,10,4,0,0
2023-10-17,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,46.0,1,0,10,4,0,0
2023-10-17,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,69.0,1,0,10,4,0,0
2023-10-18,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,41.0,2,0,10,4,0,0
2023-10-18,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,68.0,2,0,10,4,0,0
2023-10-18,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,68.0,2,0,10,4,0,0
2023-10-18,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,68.0,2,0,10,4,0,0
2023-10-18,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,14.0,2,0,10,4,0,0
2023-10-18,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,45.0,2,0,10,4,0,0
2023-10-18,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,68.0,2,0,10,4,0,0
2023-10-19,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,40.0,3,0,10,4,0,0
2023-10-19,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,67.0,3,0,10,4,0,0
2023-10-19,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,67.0,3,0,10,4,0,0
2023-10-19,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,67.0,3,0,10,4,0,0
2023-10-19,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,13.0,3,0,10,4,0,0
2023-10-19,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,44.0,3,0,10,4,0,0
2023-10-19,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,67.0,3,0,10,4,0,0
2023-10-20,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,39.0,4,0,10,4,0,0
2023-10-20,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,66.0,4,0,10,4,0,0
2023-10-20,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,66.0,4,0,10,4,0,0
2023-10-20,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,66.0,4,0,10,4,0,0
2023-10-20,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,12.0,4,0,10,4,0,0
2023-10-20,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,43.0,4,0,10,4,0,0
2023-10-20,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,66.0,4,0,10,4,0,0
2023-10-21,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,38.0,5,1,10,4,0,0
2023-10-21,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,65.0,5,1,10,4,0,0
2023-10-21,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,65.0,5,1,10,4,0,0
2023-10-21,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,65.0,5,1,10,4,0,0
2023-10-21,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,11.0,5,1,10,4,0,0
2023-10-21,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,42.0,5,1,10,4,0,0
2023-10-21,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,65.0,5,1,10,4,0,0
2023-10-22,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,37.0,6,1,10,4,0,0
2023-10-22,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,64.0,6,1,10,4,0,0
2023-10-22,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,64.0,6,1,10,4,0,0
2023-10-22,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,64.0,6,1,10,4,0,0
2023-10-22,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,10.0,6,1,10,4,0,0
2023-10-22,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,41.0,6,1,10,4,0,0
2023-10-22,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,64.0,6,1,10,4,0,0
2023-10-23,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,36.0,0,0,10,4,0,0
2023-10-23,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,63.0,0,0,10,4,0,0
2023-10-23,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,63.0,0,0,10,4,0,0
2023-10-23,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,63.0,0,0,10,4,0,0
2023-10-23,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,9.0,0,0,10,4,0,0
2023-10-23,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,40.0,0,0,10,4,0,0
2023-10-23,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,63.0,0,0,10,4,0,0
2023-10-24,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,35.0,1,0,10,4,0,0
2023-10-24,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,62.0,1,0,10,4,0,0
2023-10-24,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,62.0,1,0,10,4,0,0
2023-10-24,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,62.0,1,0,10,4,0,0
2023-10-24,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,8.0,1,0,10,4,0,0
2023-10-24,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,39.0,1,0,10,4,0,0
2023-10-24,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,62.0,1,0,10,4,0,0
2023-10-25,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,34.0,2,0,10,4,0,0
2023-10-25,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,61.0,2,0,10,4,0,0
2023-10-25,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,61.0,2,0,10,4,0,0
2023-10-25,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,61.0,2,0,10,4,0,0
2023-10-25,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,7.0,2,0,10,4,0,0
2023-10-25,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,38.0,2,0,10,4,0,0
2023-10-25,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,61.0,2,0,10,4,0,0
2023-10-26,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,33.0,3,0,10,4,0,0
2023-10-26,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,60.0,3,0,10,4,0,0
2023-10-26,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,60.0,3,0,10,4,0,0
2023-10-26,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,60.0,3,0,10,4,0,0
2023-10-26,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,6.0,3,0,10,4,0,0
2023-10-26,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,37.0,3,0,10,4,0,0
2023-10-26,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,60.0,3,0,10,4,0,0
2023-10-27,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,32.0,4,0,10,4,0,0
2023-10-27,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,59.0,4,0,10,4,0,0
2023-10-27,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,59.0,4,0,10,4,0,0
2023-10-27,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,59.0,4,0,10,4,0,0
2023-10-27,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,5.0,4,0,10,4,0,0
2023-10-27,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,36.0,4,0,10,4,0,0
2023-10-27,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,59.0,4,0,10,4,0,0
2023-10-28,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,31.0,5,1,10,4,0,1
2023-10-28,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,58.0,5,1,10,4,0,1
2023-10-28,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,58.0,5,1,10,4,0,1
2023-10-28,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,58.0,5,1,10,4,0,1
2023-10-28,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,4.0,5,1,10,4,0,1
2023-10-28,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,35.0,5,1,10,4,0,1
2023-10-28,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,58.0,5,1,10,4,0,1
2023-10-29,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,30.0,6,1,10,4,0,1
2023-10-29,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,57.0,6,1,10,4,0,1
2023-10-29,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,57.0,6,1,10,4,0,1
2023-10-29,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,57.0,6,1,10,4,0,1
2023-10-29,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,3.0,6,1,10,4,0,1
2023-10-29,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,34.0,6,1,10,4,0,1
2023-10-29,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,57.0,6,1,10,4,0,1
2023-10-30,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,29.0,0,0,10,4,0,1
2023-10-30,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,56.0,0,0,10,4,0,1
2023-10-30,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,56.0,0,0,10,4,0,1
2023-10-30,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,56.0,0,0,10,4,0,1
2023-10-30,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,2.0,0,0,10,4,0,1
2023-10-30,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,33.0,0,0,10,4,0,1
2023-10-30,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,56.0,0,0,10,4,0,1
2023-10-31,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,28.0,1,0,10,4,0,1
2023-10-31,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,55.0,1,0,10,4,0,1
2023-10-31,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,55.0,1,0,10,4,0,1
2023-10-31,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,55.0,1,0,10,4,0,1
2023-10-31,India,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,1.0,1,0,10,4,0,1
2023-10-31,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,32.0,1,0,10,4,0,1
2023-10-31,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,55.0,1,0,10,4,0,1
2023-11-01,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,27.0,2,0,11,4,1,0
2023-11-01,UK,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,54.0,2,0,11,4,1,0
2023-11-01,Germany,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,54.0,2,0,11,4,1,0
2023-11-01,Canada,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,54.0,2,0,11,4,1,0
2023-11-01,India,1,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,54.0,2,0,11,4,1,0
2023-11-01,UAE,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,31.0,2,0,11,4,1,0
2023-11-01,Australia,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,54.0,2,0,11,4,1,0
2023-11-02,USA,0,Open Enrollment (Healthcare),3,1,Cricket World Cup,1,26.0,3,0,11,4,1,0
